Url, News_Title ,Author,Publish date,Category, Body Stracture , Stracture_Summary,Image of the news ,site
https://www.news10.com/ , "CCSO: Shooting on Sunday appears targeted, not random" ,None,None,None, body --> div --> div --> div --> div --> section --> section --> section --> div --> article --> div  ,None,None,https://www.news10.com/news/ccso-shooting-on-sunday-appears-targeted-not-random/
https://www.news10.com/ , "Exclusive: John Gray speaks with Christopher Porco" ,None,None,None, body --> div --> div --> div --> div --> section --> section --> section --> div --> article --> div ,None,None,https://www.news10.com/news/special-reports/exclusive-convicted-murderer-christopher-porco-sits-down-with-john-gray-to-talk-about-new-motion-in-case/
https://www.news10.com/ , "Schoharie limo crash trial set for May 2023" ,None,None,None, body --> div --> div --> div --> div --> section --> section --> section --> div --> article --> div ,None,None,https://www.news10.com/top-stories/schoharie-limo-crash-trial-set-for-may-2023/
https://www.buzzfeed.com/ , "15 Completely Unhinged Parents Who Seem To Think They’re The Center Of The Whole Freakin’ Universe" ,by Hannah Dobrogosz,None,Parents, div --> main --> div --> div --> div --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/17/tmp/a7a611d71ce8/tmp-name-3-998-1676653708-6_dblwide.jpg?fill=700:250;center,https://www.buzzfeed.com/hannahdobro/unhinged-parents?origin=web-hf
https://www.buzzfeed.com/ , "30 Dupes That Are Wayyyy Cheaper Than The Originals But Just As Good" ,None,None,Shopping, div --> main --> div --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/10/21/tmp/a8294bbbbee1/tmp-name-3-1158-1676063949-1_big.jpg?fill=266:176;center,https://www.buzzfeed.com/jessicahall2/affordable-dupes-just-as-good?origin=hppin
https://www.buzzfeed.com/ , "29 Movie Details From The 2010s That Somehow Completely Went Over My Head" ,None,None,TV & Movies, div --> main --> div --> div --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/16/20/tmp/1a19700c9101/tmp-name-3-1709-1676578613-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/ajanibazile/2010s-movie-details?origin=hppin
https://www.buzzfeed.com/ , "28 Skincare Products With Before & After Photos So Dramatic, We Made Them Click To Reveal" ,by Maitland Quitmeyer, Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/16/asset/5c08fd506dde/sub-buzz-594-1676393678-1.png?crop=1470:980;00&resize=300:*?fill=266:176;center, https://www.buzzfeed.com/maitlandquitmeyer/dramatic-skincare-product-before-after-photos-1?origin=web-hf
https://www.buzzfeed.com/ , "43 Essential Quick-Fix Products Every Home Needs" ,by Emma Lord,None,Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/16/tmp/4c271c16c1f0/tmp-name-3-498-1676392303-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/emmalord9/essential-quick-fix-products?origin=web-hf
https://www.buzzfeed.com/ , "25 Series That Were Once The Gold Standard On TV Until They Screwed Things Up" ,by Isha Bassi,None,TV & Movies, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/21/2/campaign_images/03b9fc7ff109/25-series-that-were-once-the-gold-standard-on-tv--3-2339-1676947691-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/ishabassi/popular-tv-shows-people-hated?origin=web-hf
https://www.buzzfeed.com/ , "30 Walmart TikTok Products That Are Just Plain Sensible Purchases ",by Julia Lynn Rubin,None,Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/15/2/tmp/a3e6123ce8ab/tmp-name-3-560-1676427680-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/julialynnrubin/walmart-tiktok-products-that-are-just-plain-sensible?origin=web-hf
https://www.buzzfeed.com/ , "20 Fitness Products From Target That’ll Help You Get The Most Out Of Your Workouts" ,by Griffin Gonzales,None,Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/13/17/tmp/8319c1a1d156/tmp-name-3-2928-1676308426-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/griffingonzales/fitness-products-target-get-most-from-workout?origin=web-hf
https://www.buzzfeed.com/ , "19 Awful Dinner Guests Who Prove That If You Don’t Have Anything Nice To Say, Maybe Just Shut Up" ,by Maya Ogolini,None,Food, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/10/22/tmp/83fa98a6d09e/tmp-name-3-3780-1676066636-8_big.jpg?fill=266:176;center,https://www.buzzfeed.com/mayaogolini/worst-dinner-guest?origin=web-hf
https://www.buzzfeed.com/ , "In-N-Out, Wendy’s, And 14 Other Fast Food Places That People Think Are Better Than The Rest" ,by Andy Golder,None,Food, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/16/19/tmp/b481239fb29e/tmp-name-3-8613-1676575340-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/andyneuenschwander/reddit-best-fast-food-restaurants?origin=web-hf
https://www.buzzfeed.com/ , "33 Times Graphic Designers Botched Their Jobs So Brutally, We Had No Choice But To Laugh" ,by Syd Robinson,None,Buzz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/17/tmp/244194f4f89b/tmp-name-3-1029-1676653606-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/sydrobinson1/bad-graphic-design-fails?origin=web-hf
https://www.buzzfeed.com/ , "30 Things From Wayfair That’ll Make You Want To Audition For An HGTV Show" ,by Stephanie Belk Prats,None,Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/16/2/tmp/8e9cd12acb09/tmp-name-3-1768-1676512853-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/stephanie_belk_prats/things-from-wayfair-thatll-make-you-want-to-audition-for?origin=web-hf
https://www.buzzfeed.com/ , "I Wanna Know If You’d “Smash Or Pass” These Semi-Popular Male Celebs From These Very Specific Eras" ,by l-marvel-l,None,Quiz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/22/campaign_images/f5c02da62cf6/smash-or-pass-these-boys-from-all-eras-3-1669-1676412231-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/l-marvel-l/smash-or-pass-famous-men?origin=web-hf
https://www.buzzfeed.com/ , "It’s Obvious If You’re A Black Cat Or Golden Retriever Based On This Quiz" ,by L. Brooks,None,Animals, div --> main --> div --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/22/tmp/b481239fb29e/tmp-name-3-13925-1676672275-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/lakenbrooks222/black-cat-or-golden-retriever?origin=web-hf
https://www.buzzfeed.com/ , "I Wanna Know If You’d “Smash Or Pass” These Semi-Popular Male Celebs From These Very Specific Eras" ,by l-marvel-l,None,Quiz, div --> main --> div --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/22/campaign_images/f5c02da62cf6/smash-or-pass-these-boys-from-all-eras-3-1669-1676412231-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/l-marvel-l/smash-or-pass-famous-men?origin=web-hf
https://www.buzzfeed.com/ , "These 16 Disney Princesses Are Suuuper Popular, But I Want To Know If You Love Or Loathe Them ",by Christian Salgado,None,Quiz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/15/16/tmp/f5eae828b787/tmp-name-3-418-1676479128-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/christians4d019473c/disney-princesses-poll?origin=web-hf
https://www.buzzfeed.com/ , "15 On-Set Mistakes That Were So Endearing, They Made The Final Cut" ,by Hanifah Rahman, None,TV & Movies, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/21/8/campaign_images/80f5a7dba18b/15-on-set-mistakes-that-were-so-endearing-they-ma-3-1486-1676969845-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/hanifahrahman/on-set-mistakes?origin=web-hf
https://www.buzzfeed.com/ , "Plan A Romantic Date Night And I’ll Reveal Your Soulmate’s Name" ,by pm12345678910,None,Quiz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/22/campaign_images/2878a9922e90/pick-your-ideal-date-for-valentines-day-and-well--3-1543-1676412057-0_big.jpg?fill=266:176;center, https://www.buzzfeed.com/pm12345678910/ideal-date-soulmate-name-quiz?origin=web-hf
https://www.buzzfeed.com/ , "35 TikTok Products That Are Actually Worth The Investment" ,by Emma Lord, None,Shopping, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/13/15/tmp/721769ba6787/tmp-name-3-3260-1676302633-15_big.jpg?fill=266:176;center , https://www.buzzfeed.com/emmalord9/tiktok-actually-worth-investment?origin=web-hf
https://www.buzzfeed.com/ , "27 House And Apartment Fails That Are Soooo Bad, I Actually Find It Offensive That They’re On The Market" ,by Syd Robinson,None ,Buzz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/19/tmp/9a73468bab58/tmp-name-3-485-1676661472-1_big.jpg?fill=266:176;center, https://www.buzzfeed.com/sydrobinson1/bad-design-houses-apartments?origin=web-hf
https://www.buzzfeed.com/ , "Spend Big $$$ On A Spring Break Trip And I’ll Reveal Where You Should Book Your Next Trip" ,by 23aphi,None,Quiz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a , https://img.buzzfeed.com/buzzfeed-static/static/2023-02/16/6/tmp/f7120db2e1db/tmp-name-3-451-1676529745-0_big.jpg?fill=266:176;center, https://www.buzzfeed.com/23aphi/spring-break-travel-quiz?origin=web-hf
https://www.buzzfeed.com/ ," Big Time Rush Thirst Tweets" ,None,None,BuzzFeed Video, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/thumbnailer-prod-us-east-1/video-api/assets/426471.jpg?fill=266:176;centertop?fill=266:176;centertop , https://www.buzzfeed.com/watch/video/179775?origin=web-hf      
https://www.buzzfeed.com/ , "20 Pieces Of Life Advice From People Over Thirty That, As Someone In My Twenties,by Maya Ogolini,None,Internet Finds, I’m Burning Into My Brain Now" , div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/8/17/tmp/a0ec4771f9b4/tmp-name-3-2436-1675876640-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/mayaogolini/good-life-advice?origin=web-hf
https://www.buzzfeed.com/ , "Tell Me The Worst Thing You’ve Accidentally Overheard A Coworker Say About You" ,by Molly Capobianco,None,Community, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/19/tmp/918e0c434f95/tmp-name-3-693-1676662574-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/mollycapobianco/share-worst-thing-coworker-said-work?origin=web-hf
https://www.buzzfeed.com/ , "Does Your Crush Like You?? Eat Your Fave Meals To Find Out" ,by slay2010,None,Quiz, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/14/22/campaign_images/a04a3095a9bb/eat-your-favorite-meals-and-i-will-reveal-if-your-3-1701-1676412148-0_big.jpg?fill=266:176;center,https://www.buzzfeed.com/slay2010/favorite-meals-crush-quiz?origin=web-hf
https://www.buzzfeed.com/ , "I’m Here To Blow Your Mind With These Hidden Facts About “The Princess And The Frog” Nobody Knows" ,by Revka Noriega,None,Community, div --> main --> div --> div --> div --> div --> section --> ul --> li --> div --> a ,None, https://img.buzzfeed.com/buzzfeed-static/static/2023-02/17/17/tmp/37d07a0204d9/tmp-name-3-9975-1676654445-0_big.jpg?fill=266:176;center , https://www.buzzfeed.com/revka666/the-princess-and-the-frog-movie-facts?origin=web-hf
https://www.cbc.ca/ , "There are more balloons floating over North America than you ever imagined and that's probably just fine" ,None,"Feb 19/ 2023",Radio, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> div --> a --> div --> div ,"After the downing of what the U.S. Government says is a Chinese spy balloon, a flurry of other unidentified objects were shot down across North America. We explore how common high-altitude balloons are and what they're used for. Listen now.", https://i.cbc.ca/1.6737630.1675560481!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_780/alleged-spy-balloon.JPG , https://www.cbc.ca/listen/live-radio/1-14-day-6/clip/15967179-there-balloons-floating-north-america-ever-imagined-probably
https://www.cbc.ca/ , "Send all asylum seekers to other provinces, Quebec premier tells Trudeau" ,None,None,News -Canada -Montreal, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6449638.1652299219!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/francois-legault.jpg , https://www.cbc.ca/news/canada/montreal/asylum-seekers-quebec-roxham-road-1.6754271
https://www.cbc.ca/ , "After years of waiting, this woman says Canada's delay to expand MAID is 'beyond hurtful'" ,None,None,Radio -Cross Country Checkup, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6749310.1676549072!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/agata-gawron.jpg , https://www.cbc.ca/radio/checkup/maid-delays-beyond-hurtful-for-woman-1.6749195
https://www.cbc.ca/ , "CNN host lambasted for saying presidential candidate Nikki Haley, 51, isn't 'in her prime'" ,None,None,News -World, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div , None, https://i.cbc.ca/1.6747440.1676379064!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/election-2022-senate-pennsylvania.jpg , https://www.cbc.ca/news/world/don-lemon-cnn-nikki-haley-1.6754217
https://www.cbc.ca/ , "I get enough sleep, but I'm still exhausted — here's why" ,None,None,Parents body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6070286.1623967323!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/homepageparentsigetenoughsleepbuti-mstillexhausted.jpg , https://www.cbc.ca/parents/learning/view/i-get-enough-sleep-but-im-still-exhausted
https://www.cbc.ca/ , "Biden's surprise visit to Kyiv is 'a true miracle,' says Ukrainian MP" ,None,None,Radio - As It Happens ,body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754430.1676919297!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/1247322023.jpg , https://www.cbc.ca/radio/asithappens/ukraine-biden-visit-mp-1.6754425
https://www.cbc.ca/ , "A brutal drought in the U.S. southwest has triggered a water war" ,None,None,Sports -Olympics, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6752902.1676671430!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/john-hornewer-pumps-water-for-a-home-in-rio-verde-foothills-az.jpg , https://www.cbc.ca/sports/olympics/olympics-russia-ban-letter-nations-1.6754224
https://www.cbc.ca/ , "Putin defends Ukraine invasion, blasts Western interference in state of the nation address" ,None,None,News-World, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754787.1676975600!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/russia-putin.jpg , https://www.cbc.ca/news/world/ukraine-war-day-363-1.6754774
https://www.cbc.ca/ , "Ontario needs 1.5 million new homes. But the province faces a generational labour shortage" ,None,None,News-Canda, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6752626.1676664818!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/construction.jpg , https://www.cbc.ca/news/canada/toronto/construction-industry-labour-shortage-1.6743858
https://www.cbc.ca/ , "A lot of new moms stop reading. But they're coming back — and might be driving book sales" ,None,None,News-Canda, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6752316.1676928073!/fileImage/httpImage/image.JPEG_gen/derivatives/16x9_780/moms-who-read.JPEG , https://www.cbc.ca/news/canada/moms-reading-books-sales-1.6751905
https://www.cbc.ca/ , "More pets abandoned with rising costs post-pandemic" ,None,None,None, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None,None,https://www.cbc.ca/player/play/2174080067666
https://www.cbc.ca/ , "From blind gamers to a brand-new superhero: How people with disabilities are affecting change in their hobbies" ,None,None, Radio, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6752970.1676674221!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/dayn-broder.jpg , https://www.cbc.ca/radio/people-with-disabilities-hobbies-1.6752548
https://www.cbc.ca/ , "Why this Canada Games jacket is still iconic 32 years later" ,None,None,News-Canda, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6750677.1676568729!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/stu-dunn-and-don-murnaghan-1991-memorabilia.jpg , https://www.cbc.ca/news/canada/prince-edward-island/pei-canada-games-1991-memorabilia-iconic-jacket-1.6750608
https://www.cbc.ca/ , "Being Black in Canada: Highlighting the stories and experiences of Black Canadians" ,None,None,News, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.5893651.1654175916!/fileImage/httpImage/image.jpeg_gen/derivatives/16x9_780/being-black-in-canada.jpeg , https://www.cbc.ca/news/canada/beingblackincanada
https://www.cbc.ca/ , "Around The World in 80 Days: A thrilling adaptation of Jules Verne's classic adventure novel " ,None,None,Drama, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6420036.1649957102!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/homepagedramaaroundworld80days.jpg , https://gem.cbc.ca/media/around-the-world-in-80-days/s01?cmp=GEM_cbc.ca_homepage_shelfnew
https://www.cbc.ca/ , "Murdoch Mysteries: Virtue and Vice" ,None,None,Drama, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6579946.1662995276!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/homepagegemmurdochmysteriesseason16.jpg , https://gem.cbc.ca/media/murdoch-mysteries/s16e18?cmp=GEM_cbc.ca_homepage_shelfnew
https://www.cbc.ca/ , "The Race for Race: When Jesse Owens humiliated Hitler at the Olympics" ,None,None , Documentary, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6100943.1626198669!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/homepagegemdocumentarytheraceforrace.jpg , https://gem.cbc.ca/media/sports-on-fire/s01e03?cmp=GEM_cbc.ca_homepage_shelfnew
https://www.cbc.ca/ , "Best in Miniature: 11 artists compete to build their dream home in miniature" ,None,None , Factual & Reality, body --> div --> div --> main --> div --> section --> div --> div --> ul --> li --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6753748.1676818537!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_780/homepagegembestinminiatureseason2.jpg , https://gem.cbc.ca/media/best-in-miniature/s02?cmp=GEM_cbc.ca_homepage_shelfnew
https://www.cbc.ca/ , "Calls for car manufacturers to do more to combat theft" ,None,None, None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , ,None,None,None,None
https://www.cbc.ca/ , "U.S. warns China not to give weapons to Russia" ,None,"Feb 19/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/781/523/VON_STACKELBERG_US_CHINA_MPX.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "A slalom upset and world championship for Canadian Laurence St-Germain | The Moment" ,None,"Feb 20/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/788/355/THE_MOMENT_MPX.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "Fox News pushed election fraud claims to chase ratings, court filing alleges" ,None,None, "Feb 20/ 2023", body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/451/443/MPX_HUNTER_FOX_NEWS.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ ," What is the Freedom Convoy movement now?" ,None,"Feb 19/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/272/315/convoy_new_mpx.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "Why some women are afraid of London's Metropolitan Police ",None,"Feb 17/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/274/766/Evans_MPX.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "Hard-working B.C. toddler captivates millions on TikTok | The Moment" ,None,"Feb 17/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/460/227/MPX_THE_TODDLER_MOMENT.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "Prehistoric whale skull discovered in Peruvian desert ",None,"Feb 19/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/843/111/image.png?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "What's the best coaching advice you're ever received? | Canada's Ultimate Challenge" ,None,"Feb 18/ 2023", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/497/567/coachingadvice2.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "22 with terminal cancer: Here’s what this Canadian gymnast learned before she died | Before & After" ,None,"Feb 21/ 2021", None, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> div --> div --> ul --> li --> div --> div , https://thumbnails.cbc.ca/maven_legacy/thumbnails/731/250/tamara.jpg?crop=1.777xh:h;*,*&downsize=300px:*
https://www.cbc.ca/ , "Nations: No clarity on neutrality, no Olympics for Russia" ,None,None,Sports, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754226.1676903961!/fileImage/httpImage/image.jpg_gen/derivatives/square_220/paris-2024-15112022.jpg , https://www.cbc.ca/sports/olympics/olympics-russia-ban-letter-nations-1.6754224
https://www.cbc.ca/ , "Jason Segel on growing up and finding laughter amid tears" ,None,None,Radio, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,  None,https://i.cbc.ca/1.6738859.1675715388!/fileImage/httpImage/image.jpeg_gen/derivatives/square_220/jason-segel-red-carpet.jpeg , https://www.cbc.ca/radio/q/monday-feb-6-2023-snotty-nose-rez-kids-and-jason-segel-1.6736216/jason-segel-on-growing-up-and-finding-laughter-amid-tears-1.6738611
https://www.cbc.ca/ , "Rising streaming costs force film and TV fans to make tough choices" ,None,None,News-Business, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6751705.1676674696!/fileImage/httpImage/image.JPG_gen/derivatives/square_220/a-photo-illustration-showing-a-close-up-image-of-a-tv-remote-control-with-a-dedicated-netflix-button.JPG , https://www.cbc.ca/news/business/canada-streaming-industry-competition-costs-1.6751662
https://www.cbc.ca/ , "New podcast shines a light on the lives — and deaths — of billionaire couple Barry and Honey Sherman" ,None,None,Radio, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6752570.1676661747!/fileImage/httpImage/image.jpg_gen/derivatives/square_220/sherman-podcast-and-kathleen-goldhar.jpg , https://www.cbc.ca/radio/podcastnews/sherman-podcast-q-a-1.6751495
https://www.cbc.ca/ , "Broadcaster Jim Nunn, whose CBC career spanned 3 decades, dead at 72" ,None,None,News -Canada -Nova Scotia, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754383.1676915694!/fileImage/httpImage/image.jpg_gen/derivatives/square_220/jim-nunn.jpg , https://www.cbc.ca/news/canada/nova-scotia/former-cbc-nova-scotia-host-jim-nunn-dies-1.6754346
https://www.cbc.ca/ , "Canada strikes early, often to even Rivalry Series 3-3 against U.S. in Trois-Rivières" ,None,None,Sports, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754722.1676947903!/fileImage/httpImage/image.JPG_gen/derivatives/square_220/hko-rivalry-series-20230220.JPG , https://www.cbc.ca/news/canada/nova-scotia/former-cbc-nova-scotia-host-jim-nunn-dies-1.6754346
https://www.cbc.ca/ , "Montreal teen expelled from hockey program after being called racial slur, mother alleges" ,None,None,News -Canada -Montreal, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754020.1676859006!/fileImage/httpImage/image.jpg_gen/derivatives/square_220/nadine-hart.jpg , https://www.cbc.ca/news/canada/montreal/son-expelled-racist-slur-junior-hockey-1.6754017
https://www.cbc.ca/ , "Canada's Lance Stroll out of pre-season Formula One testing after bicycle accident" ,None,None,Sports, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://i.cbc.ca/1.6754290.1676909522!/fileImage/httpImage/image.jpg_gen/derivatives/square_220/lance-stroll-10112022.jpg , https://www.cbc.ca/sports/lance-stroll-out-f1-testing-1.6754288
https://www.cbc.ca/ , "I was wide awake during my brain surgery for Parkinson's. Here's how it changed my life ",None,None,News -Canada -New Brunswick, body --> div --> div --> main --> div --> section --> div --> div --> div --> div --> a --> div --> div --> div ,None, https://thumbnails.cbc.ca/maven_legacy/thumbnails/765/983/harry2.jpg , https://www.cbc.ca/news/canada/new-brunswick/first-person-harry-forestell-parkinsons-dbs-1.6752210
